author_id,author,institutions,concepts,coauthor_ids,coauthors
https://openalex.org/A5000006201,Zhang Jing-guang,Capital University,Cholangiocarcinoma|Mechanisms of Multidrug Resistance in Cancer|Nanoparticle-Based Drug Delivery Systems,https://openalex.org/A5031119919|https://openalex.org/A5035076320|https://openalex.org/A5043890633|https://openalex.org/A5044115012|https://openalex.org/A5057318556|https://openalex.org/A5078402930|https://openalex.org/A5100369087|https://openalex.org/A5100399707|https://openalex.org/A5101731627|https://openalex.org/A5101845698|https://openalex.org/A5113748400,Dao-Bing Zeng|Jianguo Xie|Jian-Ping Gong|Jiayin Yang|Lixin Liu|Lünan Yan|Mao-Lin Yan|Ning Li|Renpin Xia|Shichun Lu|Yongbing Chen
https://openalex.org/A5000006216,Raul Salcedo,"California State University, San Bernardino",Effects of Emotional Intelligence on Performance and Attitude|Factors Affecting Student Engagement in Education|Impact and Implementation of Montessori Education,https://openalex.org/A5008736553,James C. Kaufman
https://openalex.org/A5000006222,Meyer Alpert,Columbia University,Bone Tumors and Tumor-like Conditions in Skeletal System|Cancer of Unknown Primary Site|Diagnosis and Treatment of Synovial Disorders|Granular Cell Tumor: Clinical and Pathological Characteristics|Sarcoma Research and Treatment,https://openalex.org/A5039798131|https://openalex.org/A5075468249|https://openalex.org/A5110124783,David T. Schwartz|M. Richard Pachter|Ralph C. Marcove
https://openalex.org/A5000006236,Andrew Kepley,University of Virginia,Global Flood Risk Assessment and Management|Smart Cities: Innovations and Challenges|Understanding Human Mobility Patterns,https://openalex.org/A5035103506|https://openalex.org/A5062171381|https://openalex.org/A5085046077|https://openalex.org/A5111492325,A Chowdhury|Ethan Somerville|Katie Carlson|Kevin Warshaw
https://openalex.org/A5000006246,McKeehan Wl,The University of Texas MD Anderson Cancer Center,Impact of Obesity on Cancer Risk and Prognosis|Lipid Metabolism in Cancer Pathogenesis|Role of AMP-Activated Protein Kinase in Cellular Metabolism,https://openalex.org/A5009748624|https://openalex.org/A5014375005|https://openalex.org/A5021113979|https://openalex.org/A5024316620|https://openalex.org/A5024699402|https://openalex.org/A5030377139|https://openalex.org/A5038376885|https://openalex.org/A5039697718|https://openalex.org/A5048425075|https://openalex.org/A5072609597|https://openalex.org/A5087724207|https://openalex.org/A5089039272|https://openalex.org/A5100626036|https://openalex.org/A5101525840|https://openalex.org/A5103096171|https://openalex.org/A5103411639|https://openalex.org/A5103487955|https://openalex.org/A5108831159|https://openalex.org/A5110025082|https://openalex.org/A5110108142|https://openalex.org/A5110108143|https://openalex.org/A5110755130|https://openalex.org/A5112073514,Christopher Gully|Colin Carlock|Enrique Fuentes‐Mattei|Francisco J. Esteva|F Zhang|G. N. Hortobagyi|Guermarie Velázquez-Torres|HH Choi|J. Chen|Jin‐Hong Shin|Jin‐Shing Chen|Joe Ensor|Lajos Pusztai|Luan H. Phan|MH Lee|P-C Chou|Ruiqin Zhao|SCJ Yeung|WF Symmans|Yaofang Lou|Yihong Wu|Yijun Qi|Y Zhang
https://openalex.org/A5000006259,Agnes M. Reband,Northwestern University|University of New Mexico,Diagnosis and Management of Appendicitis|Diagnosis and Management of Biliary Tract Disorders|Economics of Health Care Systems and Policies|Health Risks of Medical Imaging Radiation Exposure|Perioperative Cardiac Risk Assessment and Management|Spine Surgery Techniques and Technologies,https://openalex.org/A5002331238|https://openalex.org/A5009504156|https://openalex.org/A5013931722|https://openalex.org/A5033093970|https://openalex.org/A5060302820|https://openalex.org/A5067917218,Chun-Jung Huang|David Locke|Donald E. Fry|Gregory Pine|Michael Pine|Susan M. Nedza
https://openalex.org/A5000006263,Timothy J. Simpson,"California State University, Sacramento|West Virginia University",Bullying Behaviors and Psychological Impact|Interpersonal Dynamics in Education Settings|The Role of Narrative in Persuasive Communication,https://openalex.org/A5030336198|https://openalex.org/A5064691888|https://openalex.org/A5111747345,James C. McCroskey|Lawrence J. Chase|Virginia P. Richmond
https://openalex.org/A5000006271,Ivan Darby,Walsh University,Cone-Beam Computed Tomography in Dentistry|Dental Implantology and Peri-implant Diseases|Motivation and Career Choices in Dentistry,https://openalex.org/A5028026047,Karl Lyons
https://openalex.org/A5000006317,Andrés F Villabona-Ruedak,Johns Hopkins University,Clinical Management of Tracheal and Airway Disorders|Diagnosis and Management of Congenital Diaphragmatic Hernia|Epidemiology and Management of Congenital Heart Disease,"",""
https://openalex.org/A5000006325,Susan Cherry,Stanford University,Financialization of the Economy,https://openalex.org/A5024126693|https://openalex.org/A5076425927|https://openalex.org/A5080784081,Amit Seru|Erica Xuewei Jiang|Tomasz Piskorski
https://openalex.org/A5000006341,Kenneth Honek,University of Wisconsin–Madison,Rise of Privatized Military Industry and Security|Success Factors in Project Management,https://openalex.org/A5078928090|https://openalex.org/A5079898538,Carol C. Menassa|Elie Azar
https://openalex.org/A5000006376,Märta Segerdahl,Seattle University,"",https://openalex.org/A5000703470|https://openalex.org/A5002603484|https://openalex.org/A5004238361|https://openalex.org/A5005439650|https://openalex.org/A5005969595|https://openalex.org/A5006082701|https://openalex.org/A5007309115|https://openalex.org/A5008979969|https://openalex.org/A5012031138|https://openalex.org/A5014355400|https://openalex.org/A5015313708|https://openalex.org/A5015385370|https://openalex.org/A5016007407|https://openalex.org/A5018490093|https://openalex.org/A5019277323|https://openalex.org/A5019279088|https://openalex.org/A5020387906|https://openalex.org/A5021859258|https://openalex.org/A5022760863|https://openalex.org/A5024669370|https://openalex.org/A5029826208|https://openalex.org/A5031785334|https://openalex.org/A5033773844|https://openalex.org/A5034012171|https://openalex.org/A5034442001|https://openalex.org/A5034499643|https://openalex.org/A5034714627|https://openalex.org/A5036479823|https://openalex.org/A5039495019|https://openalex.org/A5040294572|https://openalex.org/A5041962211|https://openalex.org/A5044577041|https://openalex.org/A5045231234|https://openalex.org/A5047395838|https://openalex.org/A5049587248|https://openalex.org/A5051405749|https://openalex.org/A5051423603|https://openalex.org/A5051649888|https://openalex.org/A5052466965|https://openalex.org/A5052957485|https://openalex.org/A5054366002|https://openalex.org/A5055557656|https://openalex.org/A5056024832|https://openalex.org/A5056227666|https://openalex.org/A5058688355|https://openalex.org/A5058910594|https://openalex.org/A5059128259|https://openalex.org/A5061840611|https://openalex.org/A5062314731|https://openalex.org/A5062367970|https://openalex.org/A5062558520|https://openalex.org/A5063521704|https://openalex.org/A5064471550|https://openalex.org/A5065911208|https://openalex.org/A5066262516|https://openalex.org/A5066281408|https://openalex.org/A5069114209|https://openalex.org/A5070699437|https://openalex.org/A5070784009|https://openalex.org/A5070926507|https://openalex.org/A5071660268|https://openalex.org/A5072198654|https://openalex.org/A5075489856|https://openalex.org/A5077475864|https://openalex.org/A5078614203|https://openalex.org/A5081367252|https://openalex.org/A5082788779|https://openalex.org/A5086057966|https://openalex.org/A5087123403|https://openalex.org/A5088353955|https://openalex.org/A5088874608|https://openalex.org/A5088884040|https://openalex.org/A5088971590|https://openalex.org/A5089619690|https://openalex.org/A5094946523|https://openalex.org/A5098875932|https://openalex.org/A5098875933|https://openalex.org/A5098875934|https://openalex.org/A5098875935|https://openalex.org/A5098875936|https://openalex.org/A5098875937|https://openalex.org/A5098875938|https://openalex.org/A5098875939|https://openalex.org/A5098875940|https://openalex.org/A5098875941|https://openalex.org/A5098875942|https://openalex.org/A5098875943|https://openalex.org/A5100581188|https://openalex.org/A5101180926|https://openalex.org/A5101184734|https://openalex.org/A5101652031|https://openalex.org/A5102443221|https://openalex.org/A5102490913|https://openalex.org/A5104087951|https://openalex.org/A5104087952|https://openalex.org/A5104212362|https://openalex.org/A5109291365|https://openalex.org/A5109571208|https://openalex.org/A5109585409|https://openalex.org/A5110028238|https://openalex.org/A5110164882|https://openalex.org/A5110522039|https://openalex.org/A5110571284|https://openalex.org/A5110827869|https://openalex.org/A5110934598|https://openalex.org/A5110934599|https://openalex.org/A5110934600|https://openalex.org/A5111946115|https://openalex.org/A5112862375|https://openalex.org/A5113978728|https://openalex.org/A5114029509,Abbie Ji|Abby Tabor|Adam Higgins|Alfonso Romero-Sandoval|Al Morgan|Andrea K. Newman|Anna Hirsh|Anna Jordan|Ann Arbor|Ann Kratz|Annmarie Caño|Ann Meulders|Á. Péter|Australia Chung|Barbara A. Rakel|Booker|Brian Mccracken|Burel R. Goodin|Caitlin B. Murray|Calia A. Moraís|Canada Okifuji|Caroline A. Arout|Cat De Chile|Chen Ran|Christine Miaskowski|Christopher M. Peters|Claudia M. Campbell|Corey B. Simon|Cornelius B. Groenewald|Couns Psych|Daniel L. Riddle|Diana Heathcote|Dustin Wallace|Edwin N. Aroke|Eleni G. Hapidou|Emily J. Bartley|Emine Ozgar Bayman|Ephrem Fernández|Ericka Meints|Gary A. Walco|Gladys L.Y. Cheing|G. Lorimer Moseley|Gregory Dussor|Hailey W. Bulls|Hong Kong|James C. Eisenach|Jamie L. Rhudy|Jane C. Ballantyne|Jason Fanning|Jennifer A. Rabbitts|Jin Y. Ro|John Arbor|Judith A. Paice|Jung Mun|Kathleen A. Sluka|Kathryn M. Albers|Kelly M. Naugle|Ke Ren|Kushang V. Patel|Kyle M. Baumbauer|Lance Mathur|Lauren Hamilton|Lauren Y. Atlas|Lisa C. Campbell|Lonnie K. Zeltzer|Los Angeles|Luana Mi|Marco Lefebvre|Margarita Calvo|Mark C. Bicket|Mark L. Baccei|Mary C. Grace|Mary Jamison|Melanie Noel|Melissa A. Day|Michael Gold|Michael Robinson|Monika Haack|New York|Patrick M. Dougherty|Raimi L. Quiton|Rajan Radhakrishnan|Rajesh Khanna|Raymond C. Tait|Richard J. Traub|R. Lyle Hood|Robert H. Dworkin|Robert R. Edwards|Roger B. Fillingim|Ru-Rong Mi|Ruth L. Chimenti|Samantha Meghani|San Antonio|San Francisco|S. C. McGuire|Seena K. Ajit|Shreela Palit|Staja Star|Steve Davidson|Steven Z. George|St Louis|Susan G. Dorsey|Tasha R. Stanton|Theodore J. Price|Timothy J. Ness|Tonya M. Palermo|Vani Loggia|William Renthal|Yenisel Cruz‐Almeida|Yi Ye|Zina Trost
https://openalex.org/A5000006392,Jakub Burian,Lone Star College,Developing Evidence-Informed Supply Chain Management Knowledge|Theory of Constraints in Operations Management,"",""
https://openalex.org/A5000006406,Keller Ca,Saint Louis University,Clinical Management of Tracheal and Airway Disorders|Diagnosis and Management of Congenital Diaphragmatic Hernia|Organ Transplantation and Rejection,"",""
https://openalex.org/A5000006407,A Katz-Stein,Ohio University,Effects of Stress on Brain Function and Health|Mammalian Circadian Rhythms and Physiology|Salutogenesis and Sense of Coherence in Health,https://openalex.org/A5070430712|https://openalex.org/A5109105001|https://openalex.org/A5109127821,Gillian H. Ice|John H. Himes|Robert L Kane
https://openalex.org/A5000006439,L. Noël Marsh,University of Pittsburgh,Gender Representation in Political Science Research|Impact of COVID-19 Infection on Pregnancy Outcomes|Impact of Mass Incarceration on Society and Individuals|Impact of Maternal Mental Health on Offspring|Intersectionality in LGBTQ+ Mental Health,https://openalex.org/A5006438073|https://openalex.org/A5007438943|https://openalex.org/A5019831113|https://openalex.org/A5039842283|https://openalex.org/A5047401719|https://openalex.org/A5059210960|https://openalex.org/A5065701152|https://openalex.org/A5071939846|https://openalex.org/A5073446299|https://openalex.org/A5075834469|https://openalex.org/A5086087322|https://openalex.org/A5086851932,Beth L. Hoffman|Camille Kramer|Carolyn Sufrin|César G. Escobar-Viera|Christina Mair|James E. Egan|Jessica G. Burke|M. Revel Friedman|Natalie Sumetsky|Rebecca J. Shlafer|Robert W. S. Coulter|Shannon Mitchell
https://openalex.org/A5000006440,Madlen Ivanova,University of North Carolina at Charlotte,Deep Learning Applications in Healthcare|Machine Learning in Healthcare and Medicine|Recommender System Technologies,https://openalex.org/A5062641378,Zbigniew W. Raś
https://openalex.org/A5000006445,Laura E. Kanagy,Clemson University,Application of Constructed Wetlands for Wastewater Treatment|Carbon Dynamics in Peatland Ecosystems|Characterization of Shale Gas Pore Structure|Global Methane Emissions and Impacts|Importance of Mangrove Ecosystems in Coastal Protection|Microbial Nitrogen Cycling in Wastewater Treatment Systems|Plant Responses to Flooding Stress,https://openalex.org/A5048402531|https://openalex.org/A5053325829|https://openalex.org/A5108659254,Brenda M. Johnson|James W. Castle|John H. Rodgers
https://openalex.org/A5000006463,Steve Hanson,Michigan State University,Agroecology and Global Food Systems|Land Tenure and Property Rights in Agriculture,https://openalex.org/A5004054154|https://openalex.org/A5024116265,Adesoji O. Adelaja|Henry Akaeze
https://openalex.org/A5000006465,Roy Crosbie,"California State University, Chico",Accelerator Technology and Superconducting Cavities|Analysis of Electric Machinery and Drive Systems|Design and Optimization of Field-Programmable Gate Arrays and Application-Specific Integrated Circuits|Distributed Fault Tolerance and Consistency in Systems|Distributed Grid Computing Systems|Dynamics and Control of Multibody Mechanical Systems|Electromagnetic Compatibility in Electronics|Environmental Impact of Maritime Transportation Emissions|Fault Tolerance in Electronic Systems|Frequency Estimation in Electrical Metrology|Integration and Standardization of Power System Data|Internet of Things and Social Network Interactions|Lithium-ion Battery Management in Electric Vehicles|Model-Driven Engineering in Software Development|Modelica Language and Simulation Environment|Modeling and Control of Multidimensional Systems|Multilevel Converters in Power Electronics|Networks on Chip in System-on-Chip Design|Optical Coherence Tomography Imaging|Optical Interconnect Technologies|Optimization Techniques in Simulation Modeling|Parallel Computing and Performance Optimization|Phase-Locked Loops in High-Speed Circuits|Power Electronics Technology|Real-Time Scheduling in Embedded Systems|Real-Time Simulation Technologies for Power Systems|Reconfigurable Computing Systems and Design Methods|Remote Laboratories in Engineering Education|Silicon Photonics Technology|Simulation and Optimization of Industrial Processes|Theoretical and Computational Physics|Theory and Applications of Cellular Automata|Workflow Mining and Business Process Management,https://openalex.org/A5000027510|https://openalex.org/A5023400971|https://openalex.org/A5025657086|https://openalex.org/A5043202095|https://openalex.org/A5044468167|https://openalex.org/A5044961287|https://openalex.org/A5056463263|https://openalex.org/A5061340529|https://openalex.org/A5068710807|https://openalex.org/A5072187766|https://openalex.org/A5073660723|https://openalex.org/A5081998736|https://openalex.org/A5110267228|https://openalex.org/A5110323148,Amar Othman|Bernard J. Schroer|Dale Word|Hadil Mustafa|Hamid Vakilzadian|John Zenor|Kurtis Kredo|Masao Shimoji|Ralph C. Hilzer|R. Bednar|Richard Bednar|Sam Mish|W. Ghonsalves|Zahrasadat Alavi
